country,iso2c,iso3c,year,status,lastupdated,life_expectancy,access_to_electricity,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Sub-Saharan Africa (excluding high income),ZF,SSA,1996,,2025-07-01,50.6371814217565,28.5005514724652,0.994116907893901,1270.78350102352,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2000,,2025-07-01,51.7265175611419,27.143926478685,0.933395653916943,1292.14178142116,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1997,,2025-07-01,50.7740198140676,28.3528465156675,0.997141428604037,1289.15612803023,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1998,,2025-07-01,50.6481616974327,28.5492244891371,0.975651550219792,1289.17961866889,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1999,,2025-07-01,51.1706008827801,30.1292804705008,0.931837425601316,1282.60898513684,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1995,,2025-07-01,50.7416017743956,NA,0.957764149717612,1242.72840528938,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2009,,2025-07-01,56.1020432787877,33.6235609112731,0.90746883888652,1605.73228564116,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2010,,2025-07-01,56.8122732906384,34.210425330409,0.925639703322361,1653.32403841617,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2011,,2025-07-01,57.1199263048404,37.3485816035098,0.905849067839864,1677.16984911741,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2012,,2025-07-01,57.8637275594482,37.6472467808928,0.907322441004525,1682.88387255106,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2013,,2025-07-01,58.3281102187957,38.8415744954024,0.930080465604015,1717.84547041836,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2001,,2025-07-01,52.0461193591249,27.9421737704008,0.941123987778767,1310.33902519592,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2002,,2025-07-01,52.3851323744449,29.0627151756805,0.922868576133937,1358.74490343724,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2003,,2025-07-01,52.8195933741308,31.4003762022707,0.95198315260668,1378.9819279046,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2004,,2025-07-01,53.3008170562853,30.9658946882782,0.978362833769043,1429.92824920375,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2005,,2025-07-01,53.838506011466,31.0879348122037,0.97594326817472,1474.18236906085,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2006,,2025-07-01,54.4971153374699,32.6279350503343,0.952424805722559,1519.81267815659,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2007,,2025-07-01,55.1150527827157,33.8820874113135,0.951469761085992,1567.96820965923,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2008,,2025-07-01,55.6778747022329,33.5654241279205,0.978095569529389,1602.53904819812,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2015,,2025-07-01,58.9244569362249,40.343402663759,0.896819431803076,1747.88416619556,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2014,,2025-07-01,58.5396963590643,39.6059458734454,0.938742482875819,1748.73091504813,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2015,,2025-07-01,59.398721466191,39.1996500160838,0.819171701622009,1635.04422604526,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2001,,2025-07-01,51.9871852409843,26.160662802678,0.854790754342536,1208.15530265928,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2014,,2025-07-01,58.9855723923094,38.3544769303453,0.855969773589539,1631.33177707384,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2004,,2025-07-01,53.3464613070226,29.3700290990252,0.888239078692841,1315.35220770965,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2005,,2025-07-01,53.8932697449504,29.3529629714108,0.88511482246342,1357.37369760768,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2002,,2025-07-01,52.3573943143863,27.3364835483685,0.837886863212289,1250.90688743015,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2003,,2025-07-01,52.8273758116531,29.5928962069565,0.864005693833685,1267.28041964566,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1995,,2025-07-01,50.494895191951,NA,0.86977623489001,1147.05937241623,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1996,,2025-07-01,50.4514360464676,28.5123843828767,0.902456796376537,1173.9527804847,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1997,,2025-07-01,50.6238137510063,28.3636336834061,0.904736039915817,1190.04718959209,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1998,,2025-07-01,50.5660477844902,28.559880608979,0.885089633898622,1187.89945512005,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1999,,2025-07-01,51.007162915265,30.1395069836089,0.844981391934752,1181.97589414114,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2000,,2025-07-01,51.6452445598305,25.700773726639,0.846947658339851,1190.88998044252,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2009,,2025-07-01,56.3679630366864,32.6264486462032,0.823837675232198,1484.97355599629,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2006,,2025-07-01,54.5901258302239,31.2016431937493,0.86406931174604,1400.5867613713,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2007,,2025-07-01,55.263324559654,32.517987745478,0.863222565426186,1446.46714349503,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2008,,2025-07-01,55.8873142457425,32.4033521062592,0.887424553320477,1480.05689705203,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2013,,2025-07-01,58.7179604310977,38.0320042025018,0.846352298645822,1599.51376049865,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2010,,2025-07-01,57.1070604462139,33.3352475874151,0.839652521001475,1531.48486687603,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2011,,2025-07-01,57.4734418430734,35.9008197096736,0.822580271453231,1556.45949389258,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2012,,2025-07-01,58.2281190131813,36.7762778723704,0.824777344661487,1564.22280679957,Aggregates,,,,Aggregates,Aggregates
Sudan,SD,SDN,1995,,2025-07-01,57.447,28.8697834014893,0.186303232759311,877.693298339844,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,1996,,2025-07-01,57.638,29.35231590271,0.179549173557781,908.66015625,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,1997,,2025-07-01,58.058,29.8314571380615,0.212338682504813,1050.31994628906,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,1998,,2025-07-01,58.308,30.3065280914307,0.185997210249715,1069.27197265625,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,1999,,2025-07-01,58.607,30.7767562866211,0.200618393694238,1074.88098144531,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2008,,2025-07-01,61.261,20,0.457268889643641,1381.62561035156,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2009,,2025-07-01,62.676,29,0.460682922353258,1301.34729003906,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2010,,2025-07-01,62.979,36,0.477483748912413,1311.22314453125,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2011,,2025-07-01,63.181,38.3,0.449245653237507,1388.21813964844,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2012,,2025-07-01,63.427,40.7,0.474552867578192,1288.25854492188,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2000,,2025-07-01,58.946,23,0.215686630481029,1111.11865234375,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2001,,2025-07-01,59.264,29.4,0.229612259733483,1150.17626953125,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2002,,2025-07-01,59.308,29.7,0.273621222025851,1185.21533203125,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2003,,2025-07-01,58.319,29.9,0.274722049261717,1226.42077636719,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2004,,2025-07-01,56.773,30.2,0.300105014828693,1255.67114257813,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2005,,2025-07-01,57.226,30.5,0.34760558067693,1290.24438476563,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2006,,2025-07-01,60.4,30.8,0.415066874403277,1336.1240234375,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2007,,2025-07-01,61.442,31.1,0.439486652096874,1372.10961914063,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2015,,2025-07-01,64.375,48,0.538705971860037,1292.37963867188,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2013,,2025-07-01,63.443,43.1,0.466412703866995,1283.45922851563,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Sudan,SD,SDN,2014,,2025-07-01,63.99,44.9,0.476932445598802,1307.3896484375,Sub-Saharan Africa,Khartoum,32.5363,15.5932,Low income,IDA
Suriname,SR,SUR,2014,,2025-07-01,70.33,94.6,4.554610661258,9224.24378410547,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2013,,2025-07-01,70.11,94.6,4.02042107483041,9303.46008775809,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2004,,2025-07-01,66.362,95,2.71149569098873,7021.98919924338,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2015,,2025-07-01,70.567,95,4.68513325550568,8813.61705392067,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2002,,2025-07-01,65.274,95.2,2.25112828289541,6301.31731043167,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2003,,2025-07-01,65.778,95.1,2.43733388097485,6567.84309876847,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,1995,,2025-07-01,62.779,NA,2.93548041694017,6184.2834422862,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,1996,,2025-07-01,63.079,NA,2.83708953353235,6114.83571706509,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,1997,,2025-07-01,63.385,NA,2.86028651964996,6330.13718248353,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,1998,,2025-07-01,63.706,NA,2.84736098783138,6343.51344766536,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,1999,,2025-07-01,64.035,99.62406,2.73132640560615,6127.31035739875,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2000,,2025-07-01,64.409,95.4,3.10504927167713,6128.31602380553,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2001,,2025-07-01,64.82,95.3,3.12458895100296,6255.55274185687,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2006,,2025-07-01,67.643,91,2.91620714023128,7599.35696921481,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2007,,2025-07-01,68.307,94.7,2.66338490742275,7897.25648915828,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2008,,2025-07-01,68.873,94.7,2.71682379547506,8129.11464659446,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2005,,2025-07-01,66.997,94.9,3.25121843666536,7261.8171350196,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2010,,2025-07-01,69.626,91.2,3.18080894961658,8603.90786745855,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2011,,2025-07-01,69.82,94.6,3.51538554188711,9003.28597674886,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2012,,2025-07-01,69.957,94.6,4.34421727840351,9140.92898611536,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Suriname,SR,SUR,2009,,2025-07-01,69.323,94.6,2.66995113766815,8276.69079768793,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,Blend
Sweden,SE,SWE,1995,,2025-07-01,78.7404878048781,100,7.09657107633801,35063.900901103,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,1996,,2025-07-01,78.9590243902439,100,7.66359182526678,35604.9683668007,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,1997,,2025-07-01,79.1975609756098,100,6.98554904996144,36675.207716884,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2006,,2025-07-01,80.7487804878049,100,6.06751496750456,48077.440868765,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2007,,2025-07-01,80.9,100,5.7761662213279,49261.2399479074,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2008,,2025-07-01,81.1,100,5.60866984242438,48427.7563790621,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2009,,2025-07-01,81.3512195121951,100,5.04581645563835,45973.5537677715,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2010,,2025-07-01,81.4512195121951,100,5.63879180126179,48204.6580769325,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,1998,,2025-07-01,79.3390243902439,100,7.11817705034497,38211.1186223064,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,1999,,2025-07-01,79.4414634146342,100,6.96369128754823,39785.3801551236,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2000,,2025-07-01,79.6439024390244,100,6.53533449600315,41561.0967199358,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2001,,2025-07-01,79.7951219512195,100,6.52615344493455,42013.7004290176,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2002,,2025-07-01,79.8463414634146,100,6.65395848361415,42831.0188566865,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2003,,2025-07-01,80.0951219512195,100,6.65932965098347,43474.5792121957,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2004,,2025-07-01,80.4975609756098,100,6.4561961258598,45113.8308507663,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2005,,2025-07-01,80.5463414634146,100,6.03917882265073,46188.8411096468,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2013,,2025-07-01,81.9560975609756,100,4.57963169995685,48927.5973079916,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2014,,2025-07-01,82.2536585365854,100,4.41171768884635,49556.7004954366,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2011,,2025-07-01,81.8024390243903,100,5.1284800120391,49355.6899477279,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2012,,2025-07-01,81.7048780487805,100,4.80354065298832,48788.8671210682,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Sweden,SE,SWE,2015,,2025-07-01,82.2048780487805,100,4.37774117156262,51197.9529341175,Europe & Central Asia,Stockholm,18.0645,59.3327,High income,Not classified
Switzerland,CH,CHE,2011,,2025-07-01,82.6951219512195,100,5.34586354225356,81874.3362425008,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2012,,2025-07-01,82.6975609756098,100,5.45326472474637,81964.8864937809,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2014,,2025-07-01,83.1975609756098,100,4.9959034756527,83394.3712888211,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2015,,2025-07-01,82.8975609756098,100,4.85765230254627,83806.4476003837,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2002,,2025-07-01,80.3853658536585,100,6.12208814766952,73824.3849167809,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2013,,2025-07-01,82.7975609756098,100,5.51550150036851,82479.9215677304,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,1995,,2025-07-01,78.4170731707317,100,6.33784742880915,67264.9113311617,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,1996,,2025-07-01,78.8960975609756,100,6.38766376549276,67284.1091695976,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,1997,,2025-07-01,79.079512195122,100,6.19064493167211,68640.0745320635,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,1998,,2025-07-01,79.3243902439025,100,6.37735493989382,70510.0256437591,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,1999,,2025-07-01,79.580487804878,100,6.38398060691846,71341.3428665645,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2000,,2025-07-01,79.6804878048781,100,6.23584925357553,73749.9389517966,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2001,,2025-07-01,80.1804878048781,100,6.39342094598314,74439.4637644735,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2006,,2025-07-01,81.490243902439,100,6.23051993777604,78893.8078199046,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2003,,2025-07-01,80.5365853658537,100,6.25258124368698,73254.9529864219,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2004,,2025-07-01,81.0878048780488,100,6.28305225231321,74718.6836260364,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2005,,2025-07-01,81.2365853658537,100,6.32796454001316,76282.9840696619,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2010,,2025-07-01,82.2463414634147,100,5.92147461395398,81315.4228307049,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2007,,2025-07-01,81.7414634146342,100,5.91271463546387,81254.1701015272,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2008,,2025-07-01,81.9926829268293,100,6.01724053388775,82481.0680560935,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Switzerland,CH,CHE,2009,,2025-07-01,82.0439024390244,100,5.76638358972452,79585.5216989959,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
Syrian Arab Republic,SY,SYR,1995,,2025-07-01,70.209,NA,2.77156403784932,1188.17539496366,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2004,,2025-07-01,72.494,92.3,2.61931763182113,1363.61946683869,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2005,,2025-07-01,72.797,92,3.12574229602695,1411.63184941498,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2006,,2025-07-01,73.04,99.5,3.13525645589234,1420.72293121298,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2007,,2025-07-01,73.256,91.5,3.1134366414681,1411.6899137524,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2008,,2025-07-01,73.368,91.3,3.08173238597404,1423.59559425951,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,1996,,2025-07-01,70.156,NA,2.89828196688477,1270.05124654802,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,1997,,2025-07-01,70.158,NA,2.81064906455257,1299.29856564941,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,1998,,2025-07-01,70.237,NA,2.90847021503168,1352.12789604368,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,1999,,2025-07-01,70.507,NA,2.7856932507217,1271.32227335953,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2000,,2025-07-01,70.856,93.4,2.75879366419584,1248.38488334216,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2001,,2025-07-01,71.296,93.1,2.69844513081613,1230.87200021533,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2002,,2025-07-01,71.742,86.6,2.62341018020496,1249.00621359351,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2003,,2025-07-01,72.188,92.6,2.57026883562103,1307.4814585452,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2014,,2025-07-01,65.492,90.2,1.3310522782296,847.659877206276,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2015,,2025-07-01,63.265,90,1.31841460151237,847.731631942565,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2011,,2025-07-01,72.259,91.5,2.56415546432225,1542.71957174916,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2012,,2025-07-01,66.206,90.7,2.02669069972302,1142.29080150598,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2009,,2025-07-01,73.496,91.1,2.8396773003593,1484.40523742854,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2010,,2025-07-01,73.542,92.7,2.78840076876062,1526.36894402751,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Syrian Arab Republic,SY,SYR,2013,,2025-07-01,65.146,90.4,1.43963721280697,884.329813332104,Middle East & North Africa,Damascus,36.3119,33.5146,Low income,IDA
Tajikistan,TJ,TJK,2011,,2025-07-01,68.698,98.9,0.393902196673774,809.368229154093,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2012,,2025-07-01,69.13,99.1,0.436980695485598,849.519080831738,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2014,,2025-07-01,69.697,99.1,0.565909509549048,925.970961482804,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2015,,2025-07-01,69.665,98,0.589043758329631,956.916310930656,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2000,,2025-07-01,63.542,98.5,0.443057662733592,429.537300984643,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2013,,2025-07-01,69.579,99,0.437376258469921,889.882383099979,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2009,,2025-07-01,68.248,99,0.407183758042143,739.212878526331,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2010,,2025-07-01,68.37,98.8,0.401312521554425,770.604105393791,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,1995,,2025-07-01,61.389,NA,0.511987390612623,452.904385394465,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,1996,,2025-07-01,60.806,NA,0.445147904326745,369.934883507426,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,1997,,2025-07-01,61.928,NA,0.484785488325489,371.661243144454,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,1998,,2025-07-01,62.404,NA,0.520562392605268,389.089746664022,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,1999,,2025-07-01,63.114,97,0.482526009242361,401.406381787908,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2004,,2025-07-01,66.604,98.5,0.493612664782381,590.957111385699,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2001,,2025-07-01,64.197,98.6,0.427897406380177,461.681195760256,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
